session_id,target
1,9.485104353637423e-05
2,7.71104916838153e-13
3,2.6274217378857754e-07
4,3.4760265330511387e-07
5,0.0002423761873243343
6,1.4261454228201682e-05
7,0.004027329421982838
8,0.0033857387376371438
9,4.8932430959144305e-05
10,0.0011211211242375544
11,0.00012125789483306352
12,3.0798990241416127e-06
13,1.5851595023018712e-05
14,0.006857984765892134
15,0.0013843062248021904
16,5.972532731177198e-05
17,0.03468742107511934
18,3.928580368345141e-06
19,0.001976284837582914
20,4.15466679925081e-11
21,0.05556803837468111
22,3.058823769489433e-05
23,0.0006203414075772014
24,0.018784140188006577
25,0.09470033402922497
26,1.635785632246043e-05
27,4.079113281499466e-05
28,3.329062095627655e-07
29,0.036005901627900204
30,0.0008484462469605403
31,0.03370588800185625
32,0.0348646180433239
33,2.709007541040779e-05
34,1.4770843290569088e-05
35,0.006203945106098425
36,0.0010253399004087884
37,4.211659438685961e-08
38,1.633161372701451e-11
39,0.0003000192834352066
40,3.4862104629802977e-06
41,0.002878001941396792
42,0.003958008988929822
43,0.00016268844610503095
44,0.000141964308097855
45,0.07588932879510453
46,0.00012333536271661195
47,0.00016600257022815379
48,2.3203222531089396e-05
49,0.0003516627915432999
50,2.6642592512356807e-06
51,4.944075472179422e-08
52,0.0002853603399807453
53,0.03015177894209369
54,0.0007345840353686476
55,0.00042033988946897584
56,0.022818453131027237
57,6.847364681871826e-07
58,6.271382800606079e-06
59,1.1841154935868561e-07
60,2.8641348977454047e-07
61,2.037740557725217e-06
62,0.00010876952365208586
63,1.5749548626439446e-06
64,0.0006732092617506238
65,2.5362664690532988e-08
66,5.31008844001965e-11
67,0.00011924321643081703
68,0.00199063300258772
69,0.10279287647038314
70,1.1434110655436754e-05
71,0.0011251828940883443
72,1.5728596063656816e-05
73,0.21230852036280073
74,1.0242739963801696e-10
75,0.000634501115428056
76,0.004521689896770459
77,0.0021069163625895625
78,0.008749044094452527
79,0.0001781155860978144
80,5.021736435114234e-06
81,7.1979592212608715e-06
82,0.0016175965119062448
83,2.432706658443738e-07
84,0.8184332106727713
85,0.00022025233210050922
86,7.051973927949453e-10
87,0.008867894658732249
88,0.002007718428017437
89,0.0026369112955448065
90,0.14021934575449846
91,6.503247998058899e-06
92,1.7591439991338486e-06
93,0.07672267528819213
94,5.048226310647931e-05
95,0.09000502028586466
96,9.046864728010108e-12
97,0.0027575087697978913
98,6.986174983553087e-06
99,4.881578830681791e-06
100,0.00024702095800014555
101,1.2275063224085212e-05
102,0.1706914026296255
103,6.200372693248569e-05
104,0.00011056873134323313
105,5.657884626844506e-05
106,2.425619719335355e-05
107,0.015664906189151152
108,0.0002535040778364249
109,2.1290492568697265e-06
110,3.878677715334941e-06
111,0.001283307310565223
112,1.93840880598227e-07
113,0.0001569733285125909
114,1.344662312515004e-06
115,1.847041129647902e-05
116,1.5649102672866806e-05
117,7.179498154077174e-05
118,0.013449592044428487
119,8.83581133198519e-05
120,0.0007858174142094213
121,4.814954057952614e-06
122,3.800422668087158e-06
123,1.5715555688269855e-05
124,0.00020892691135647646
125,0.0028796942153138704
126,2.0279567210795358e-10
127,2.111369812862788e-06
128,1.4259670072434627e-05
129,0.008080908820346143
130,0.0069928266855533334
131,9.857947964977231e-05
132,0.00478599008152191
133,0.005878683562357456
134,0.00017179560907197344
135,9.397664026902806e-07
136,0.0011318983729933592
137,2.2721188468639354e-05
138,0.005159008064970042
139,1.3451381005416676e-09
140,3.4447588819159064e-05
141,6.633883652287065e-12
142,9.570486724612777e-06
143,4.5373197848596244e-05
144,0.005511465522131489
145,6.483774357198357e-13
146,0.00017517550485749843
147,2.116075895179905e-05
148,0.004592796632050085
149,0.00396926011097624
150,0.07477807553979071
151,5.23451232310503e-07
152,0.03990006685563373
153,2.9478759889918738e-05
154,4.273317079507169e-05
155,0.00036195097021528196
156,3.076148489072264e-06
157,6.58044655526214e-06
158,0.0016002024657474593
159,1.4177793814183274e-08
160,3.195557103629125e-06
161,0.007210105404830276
162,0.00022617717143235826
163,0.000466202467433125
164,0.004002613621884729
165,1.5325294760435864e-05
166,3.151721681669359e-06
167,0.013450078668115425
168,0.00396926011097624
169,0.002769658859347392
170,0.000999385699720151
171,0.0044015653631284705
172,0.001225231976091228
173,0.0007202139410790056
174,0.0015621067213282922
175,0.20990261143906608
176,0.006845462510077326
177,0.015597525619300215
178,8.995072352747445e-06
179,0.00029897862118766493
180,0.0023337568063324017
181,1.489992381391856e-05
182,0.0003491605944786676
183,5.14071768720887e-06
184,1.7179136804868353e-06
185,8.494155769896211e-05
186,0.00038818149058222917
187,4.488729796597971e-07
188,5.480318555769729e-10
189,0.005478340776960402
190,0.0003057241912169365
191,1.966716173516977e-05
192,1.282888322738828e-05
193,0.007369572705137817
194,0.00022555834800219086
195,1.9093983079825206e-05
196,4.964026046702892e-10
197,0.0027307028882950874
198,0.005449818610032262
199,0.024436035996074263
200,1.4800134349980507e-08
201,0.00010370759445293999
202,0.03399426174677704
203,2.411816501546607e-10
204,9.06647450086835e-05
205,0.01187546085647711
206,3.5957526150653616e-09
207,0.0016390794209211865
208,0.0004179504902833508
209,1.234487516869204e-06
210,0.015762066190751024
211,0.0020976101863114404
212,0.015212628159403382
213,4.036879333570489e-06
214,0.032831233055613473
215,0.0003974731092609546
216,0.006882262511450359
217,0.03450531342882584
218,0.0023298726598830013
219,8.403288986037144e-05
220,0.006576212830545607
221,0.00490570597357998
222,1.052728395253595e-05
223,0.04270953212323672
224,0.00195978161538627
225,0.029267224163128356
226,0.007675987622248081
227,0.006952122099039171
228,0.001421271048674754
229,1.3963418083102101e-05
230,0.001994466781978126
231,0.00013367881174060396
232,2.624341255494126e-06
233,5.411273100753364e-06
234,0.002792917662756854
235,0.0002683946642292174
236,5.877740834924771e-05
237,0.004532234196552714
238,0.003204083269041137
239,0.0003000192834352066
240,0.01583679682755161
241,1.44449444838131e-06
242,3.671432722844423e-08
243,2.9615617344076088e-08
244,5.907419859567415e-06
245,0.001210705094109543
246,5.5358966942213345e-05
247,0.1315460015986372
248,0.001658997832290111
249,3.6937207892066384e-05
250,0.0005133027392740648
251,0.06102958940463855
252,9.006913760835426e-06
253,6.339347461370855e-07
254,0.00022692408998218702
255,0.0033467288426376547
256,3.4090825128417697e-07
257,5.478001456482044e-05
258,0.007652318980214037
259,0.00805803112430758
260,0.00014108131276509948
261,0.0006609680549403624
262,0.000591045325168915
263,0.001496171186869932
264,0.0033396305675509642
265,3.136657950562461e-05
266,2.4884257816215003e-06
267,2.7900075631972217e-09
268,3.3677751885985346e-06
269,0.000989018774160902
270,0.0007294404025735328
271,2.1925114890977144e-06
272,2.8165335006709235e-05
273,2.2859438054160414e-06
274,0.0024853663603219
275,0.00985399862598844
276,5.583627397530947e-06
277,0.002598438208830428
278,0.01956291795297073
279,2.5443369948228926e-06
280,0.004309621805370138
281,0.00017160296031577113
282,0.010007403650563238
283,0.004136926902095668
284,8.763129552784597e-07
285,5.614397263041787e-06
286,8.443708205891469e-07
287,0.004604455879839454
288,8.999338609493785e-07
289,0.0009202706485957968
290,3.5872862695723047e-08
291,0.0004402162464271225
292,0.001483115919174859
293,0.006402601554874512
294,0.0008728833551840654
295,6.789838812171603e-06
296,4.0166333811059534e-07
297,2.916443516621079e-05
298,0.00022031498982520478
299,4.5363598174112483e-07
300,1.3636755012068481e-05
301,3.016341142622837e-08
302,0.00021728661589396676
303,4.0794106592691755e-05
304,0.01970663958342736
305,0.06572824547039302
306,2.195298328068601e-06
307,0.0031878957459368076
308,3.2013971442960734e-05
309,0.002978614272854684
310,6.338476635124612e-06
311,0.009408811199539978
312,0.02128247513699712
313,9.312511620124851e-05
314,5.775561632635433e-06
315,0.0012675140974489697
316,2.3497894914139015e-05
317,0.00424222990577375
318,1.463072496599348e-05
319,3.878773997404288e-05
320,1.2303382497937937e-07
321,0.013178269675340871
322,9.391259619715966e-06
323,7.629100874292122e-06
324,0.002719293644044128
325,0.00591425308048069
326,0.004227510837146212
327,0.0006239505373499994
328,0.0036911087999645605
329,3.195557103629125e-06
330,4.2258571464184445e-07
331,0.016100692910216
332,0.00017181698520995925
333,0.37090815678804906
334,1.07715787588167e-05
335,1.1515133821271478e-05
336,4.5747595399527195e-05
337,0.02141774522026868
338,0.018510344399945495
339,0.0005833405134932749
340,0.00738799398276351
341,1.7020257563704704e-06
342,0.00822538662958665
343,0.005664721302178563
344,0.009313139142975196
345,0.002589891907626018
346,1.6317090213395246e-05
347,0.5551640329857365
348,3.2127825421813565e-06
349,4.5816972784038e-06
350,0.010918148742490353
351,0.0018507748868621346
352,0.0691551009892511
353,0.05973089517184755
354,0.0039048216063617756
355,0.015154111058542814
356,0.00012621996107611705
357,0.0005024017060305479
358,8.612526424826526e-11
359,0.1526447695111115
360,7.88907619272958e-05
361,0.00060287774625086
362,0.00022122281652088398
363,0.00011305342942321134
364,0.0002079890430553029
365,3.2457188166614715e-06
366,6.56782354903671e-09
367,5.215048602124167e-10
368,0.008671125064194382
369,0.006752382647917533
370,1.0938785073643335e-05
371,0.004027329421982838
372,9.452347345363102e-07
373,4.816257316689034e-11
374,2.795893100082103e-06
375,1.7985759514926434e-05
376,0.00246650288574329
377,0.0020679629141086785
378,2.010235876857633e-05
379,5.029285744101839e-07
380,1.6958751833207964e-05
381,0.0018158205530802557
382,0.00881183077538383
383,7.650802315691528e-05
384,1.486710260344695e-05
385,0.005840142471110725
386,0.0002570581197867001
387,0.001236097048400023
388,0.007827469426243789
389,4.893011389428367e-06
390,5.685374483910676e-06
391,2.6670810556976544e-07
392,0.0017568200928507684
393,3.0440644129598353e-05
394,9.138026280609428e-09
395,8.104141836916614e-06
396,0.0005572556872570304
397,4.3839698408270546e-05
398,0.002958847546183629
399,5.279540826765709e-09
400,0.00019687585452581892
401,3.4789387617265973e-07
402,0.00021528494942824473
403,0.00012097321597488928
404,0.0764214357325112
405,0.001767901167724907
406,0.006429856654793824
407,2.7937890022333313e-05
408,1.0867708520985345e-08
409,0.006760173123241369
410,0.0007133639575063009
411,2.0456069137775025e-06
412,1.9940253937161608e-05
413,0.0029746614005421654
414,2.92795143073838e-10
415,4.925186619903389e-07
416,4.632810336821294e-05
417,0.009776543004460904
418,4.833518930244859e-12
419,2.911668666349231e-05
420,0.0058176557595813454
421,0.0013504063882921315
422,0.004027329421982838
423,1.0104508447427868e-09
424,3.1377399149935036e-05
425,1.555093152937864e-08
426,0.2809401483717496
427,4.4700970002020396e-07
428,2.5262191653501504e-09
429,0.0008553579758258282
430,3.195557103629125e-06
431,1.29330037553565e-08
432,0.01897943770510943
433,9.63994439864072e-05
434,0.0016956768049360743
435,1.0269981834161814e-05
436,0.0009318569626747298
437,4.7221907537464186e-05
438,6.55643467617907e-05
439,3.267966497178326e-05
440,5.821184909054673e-08
441,7.541651508276608e-06
442,2.5089369877001867e-05
443,3.1698079131943305e-06
444,2.958475877986697e-05
445,0.00022607899633182236
446,0.003668772183633176
447,0.0002156006408184151
448,0.007555818225324128
449,6.898520878885147e-05
450,0.0027670118596340434
451,0.0036121935174634155
452,0.013028118289347329
453,0.0024771531223738274
454,1.2147737321047185e-05
455,1.2149717505950907e-05
456,4.2653635697155275e-05
457,2.130346101567096e-05
458,1.7925833397099905e-05
459,3.651815745221885e-05
460,0.12557644864783807
461,1.6958751833207964e-05
462,3.731144870920618e-07
463,2.5536961173743584e-07
464,4.453910829093816e-05
465,0.0095493346560389
466,6.680057372797933e-05
467,0.003336793931947081
468,7.722274991066881e-05
469,7.685141627547056e-05
470,8.731179150369492e-05
471,0.032897687576875854
472,3.487060210305719e-12
473,0.0023298726598830013
474,7.195204784072496e-07
475,0.0291422907450712
476,3.4353461958802213e-06
477,2.660483675915891e-05
478,0.0027279155319357056
479,0.8328972348150385
480,0.00021749189280569883
481,0.024702863997884454
482,0.0001724115057625904
483,0.00808628593224923
484,0.007424313031762128
485,0.01941395110335999
486,0.00047028709654880867
487,3.2826124457084735e-05
488,8.424731969137968e-06
489,0.0029791360417890773
490,0.00026949952953421013
491,0.01836997915413306
492,0.004296664688148262
493,0.001527259649995285
494,0.00010613327340974711
495,0.00040482008711106317
496,0.04758871230685628
497,0.0016039815024516651
498,0.002912146019237611
499,2.0623857616990762e-09
500,0.008805416374995345
501,0.0012409523573431035
502,0.08128502547680565
503,0.07156472099055007
504,0.0029990594447879258
505,0.0005107706162396574
506,6.997021112692984e-07
507,0.0035220278301540927
508,0.0012654122232850292
509,9.694281535599664e-05
510,4.807359542924835e-05
511,5.821184909054673e-08
512,0.0014979426645867528
513,9.157873045866588e-08
514,0.016669038418004323
515,8.5228175648743e-05
516,0.01306781964481551
517,6.212748428823027e-05
518,2.394530135508323e-06
519,0.0001682408273573071
520,9.773246764409297e-06
521,0.12993154244120528
522,0.13532217291710247
523,3.094436331807382e-07
524,0.002300925053568776
525,0.00042631912066681674
526,3.361628812322603e-07
527,0.00294881068985754
528,0.01110273143276977
529,3.346533968843421e-05
530,2.000588306776457e-09
531,1.6296678466772748e-05
532,4.328703219095953e-05
533,6.483774357198357e-13
534,0.05319443568827349
535,1.1266144600202839e-08
536,0.000707387584822828
537,0.0011812938331718802
538,0.012538145020186246
539,0.0032537509211811675
540,5.895828525706037e-07
541,0.00045514866202394646
542,5.7057045138800886e-05
543,0.002716258777978228
544,0.019359645594941237
545,0.0008803569605124591
546,1.2590076275600639e-05
547,0.004272463684159884
548,2.6042708560422317e-10
549,0.004622967832327284
550,0.00271197360764465
551,0.023448072676171765
552,6.358313471928255e-05
553,3.485474242871355e-06
554,5.023691157086449e-05
555,2.3585858907382477e-06
556,0.029047868789707814
557,7.424699838977516e-05
558,0.0033908014913618134
559,0.00023020529053791448
560,0.00019731907575222944
561,0.00016736847589972977
562,0.007088836507831064
563,0.0001472056821710053
564,0.002462253709648755
565,0.004750581608719749
566,0.0010464259464501612
567,4.625593293207753e-06
568,3.6782839132468665e-05
569,0.003966158456110193
570,1.6154697984807777e-05
571,2.9187611377107784e-05
572,0.13392774772193158
573,9.154312407188627e-11
574,2.8704674696645375e-06
575,7.71104916838153e-13
576,0.003966285644652564
577,0.00012513641818950026
578,1.0614088901837801e-10
579,0.0006122405865581617
580,0.00040222309348763967
581,0.028466360616472702
582,7.351305767261863e-05
583,1.8556295407504312e-05
584,0.08412835498862868
585,0.0004843846527264175
586,0.00018264475698848877
587,0.0030757180910549126
588,0.009076000639865802
589,0.08416279524490894
590,1.0614088901837801e-10
591,0.0003207264618006629
592,6.483774357198357e-13
593,6.42110425922959e-09
594,4.1611276556697237e-07
595,0.001383259447636631
596,0.00505971588308451
597,0.002394201583617778
598,2.6574205339761593e-07
599,0.0010465798832043319
600,0.008206299257280697
601,0.002991603954563202
602,0.012634861287536332
603,0.00012895261342070634
604,4.7633626462598776e-06
605,0.013822165812649244
606,0.005171342870779586
607,0.005056367513334351
608,0.002012574307611686
609,0.003974454629731533
610,1.4653950230773084e-07
611,3.0378980390096057e-05
612,0.03260359388067454
613,5.480318555769729e-10
614,1.1509037494423547e-05
615,0.0010069732789112981
616,0.0005666165823517327
617,0.0003274898446907241
618,3.5282330766508128e-06
619,1.4055937936580713e-05
620,0.07247699855751387
621,2.522158795033514e-05
622,0.14285440689513562
623,0.0017634165326674434
624,8.612526424826526e-11
625,0.0712676903611115
626,0.004698144067778143
627,2.34049769426993e-10
628,6.24872276779413e-09
629,0.0010955482434621155
630,5.480318555769729e-10
631,0.0006999041961670959
632,0.002560823393062269
633,0.018704620289808092
634,0.0028174095115768585
635,5.442130977342533e-11
636,4.8059148516723796e-05
637,5.372070346396051e-06
638,0.0032921850599205017
639,3.4821658188555555e-10
640,1.4088748537972208e-06
641,0.002216980541665259
642,3.750965538812448e-05
643,0.05393948673935125
644,4.804966168362143e-05
645,0.1284385022094015
646,0.002569407708594859
647,1.1432788483795713e-05
648,0.0003903736946774323
649,0.0015628527237236784
650,9.219829122662697e-06
651,0.006966799543816536
652,0.139475099232516
653,0.0033374952404243434
654,0.000379574245174116
655,0.02125541534824601
656,0.02436450833313447
657,2.116650053442514e-05
658,3.4975455267969044e-06
659,0.0023417689780489332
660,0.0008619040318990389
661,0.00028971574118066867
662,4.446861979250486e-10
663,0.00015276955331092602
664,0.000276055038384275
665,1.7472439512811372e-08
666,0.006070125578796881
667,0.001781592252435959
668,0.0829729136878146
669,2.4222155334598654e-06
670,8.077175897817809e-10
671,0.011074037080690437
672,0.06272641091508327
673,0.08544301704608072
674,0.009483913265833277
675,0.014809176835599472
676,0.005136610774186294
677,0.00010839153177231763
678,0.015536865973256344
679,1.1160207652386257e-09
680,0.015487285838066538
681,3.257491581364632e-05
682,8.077175897817809e-10
683,3.0440644129598353e-05
684,0.07816346929693065
685,3.800422668087158e-06
686,0.00014982354034199488
687,0.0008484462469605403
688,0.06099401075753163
689,0.01592203228119411
690,0.0001546505792714841
691,0.0013388448296166554
692,1.7179136804868353e-06
693,0.005031758534772006
694,0.0014220360809869919
695,7.208132280161952e-06
696,0.00017831557097845466
697,0.002169492827274885
698,0.00195978161538627
699,1.4785700187800362e-05
700,6.0566601667789086e-05
701,0.0004837875040340485
702,0.0003827548047886788
703,0.00010051199849946692
704,0.06152536359631858
705,2.0908315314452612e-05
706,1.2968527386712106e-05
707,1.041271191446125e-05
708,4.1657320510651186e-05
709,0.15520253726249614
710,0.001116591839359258
711,0.0008048377011529633
712,0.0005061092550290474
713,7.169944222258505e-06
714,0.08443545673835803
715,2.633082828002811e-06
716,7.200635539859829e-05
717,0.0030464205800772456
718,0.0002187716279744627
719,2.119399988115519e-05
720,8.011212716534794e-10
721,0.0003159145703967593
722,2.5225373628170452e-05
723,0.019702003418107718
724,0.004696566275829985
725,6.653232068110806e-10
726,4.8026089830602616e-05
727,0.013789962991772988
728,0.012920171417794743
729,0.00720500270911972
730,0.012064067062742156
731,2.1301874103039033e-05
732,2.2095900542207744e-05
733,1.6528209196409083e-07
734,0.0005454247811634236
735,0.05233569272570537
736,1.106260111006798e-07
737,2.9077779532923584e-06
738,0.001374719372906236
739,0.00040735133625678926
740,6.738669761943987e-05
741,1.7203460566965108e-05
742,0.00580226203204591
743,0.011335656796026126
744,3.677281337560617e-07
745,0.007654089472538457
746,0.0006198130620711707
747,0.0004229727558772875
748,7.8542575041623e-06
749,0.014655480275093547
750,3.6202362726365535e-05
751,1.12763788163871e-06
752,4.588163316322873e-06
753,6.246109687250007e-06
754,3.1604275903081555e-07
755,5.501605085809563e-06
756,0.00020175709772936749
757,0.018708391443703686
758,0.0007712107393285828
759,3.472443004408838e-06
760,1.939547116553491e-05
761,0.005517574917665185
762,5.188413458799549e-05
763,0.005317826066636717
764,0.0073905020124537925
765,0.055770681734275636
766,1.0641019673355993e-06
767,0.006085391352713685
768,1.1497935284623212e-05
769,9.918834496312087e-05
770,0.050259427157533926
771,0.009357481442828155
772,0.0019155577481474503
773,2.5225373628170452e-05
774,0.002135242853476087
775,1.0196315019637817e-05
776,0.04495979242459079
777,0.13312807421238101
778,0.0005986180753934827
779,1.0580625428316528e-05
780,2.445109543724099e-05
781,0.032183006514910587
782,0.124273528472172
